2505738.401248,   -5884112.296982,    2508986.294995
2508650.282570,   -5885722.139401,    2502290.228463
2511558.857550,   -5887325.198562,    2495591.075702
2514464.123600,   -5888921.471981,    2488888.844961
2517366.060854,   -5890510.964569,    2482183.544490
2520264.701292,   -5892093.659096,    2475475.182542
2523160.025061,   -5893669.560481,    2468763.767376
2526052.029590,   -5895238.666271,    2462049.307255
2528940.712313,   -5896800.974025,    2455331.810444
2531826.070668,   -5898356.481306,    2448611.285212
2534708.102098,   -5899905.185687,    2441887.739835
2537586.786735,   -5901447.092194,    2435161.182588
2540462.156655,   -5902982.183535,    2428431.621754
2543334.192003,   -5904510.464742,    2421699.065617
2546202.890239,   -5906031.933422,    2414963.522467
2549068.248829,   -5907546.587186,    2408225.000596
2551930.265241,   -5909054.423655,    2401483.508301
2554788.936950,   -5910555.440459,    2394739.053882
2557644.261431,   -5912049.635234,    2387991.645644
2560496.218820,   -5913537.013138,    2381241.291893
2563344.841296,   -5915017.556807,    2374488.000942
2566190.109006,   -5916491.271407,    2367731.781106
2569032.019447,   -5917958.154607,    2360972.640703
2571870.570116,   -5919418.204083,    2354210.588058
2574705.758521,   -5920871.417522,    2347445.631495
2577537.582168,   -5922317.792615,    2340677.779346
2580366.021193,   -5923757.334636,    2333907.039943
2583191.107868,   -5925190.026161,    2327133.421625
2586012.822340,   -5926615.872469,    2320356.932733
2588831.162136,   -5928034.871286,    2313577.581612
2591646.124787,   -5929447.020347,    2306795.376609
2594457.707829,   -5930852.317391,    2300010.326077
2597265.908802,   -5932250.760170,    2293222.438372
2600070.725251,   -5933642.346441,    2286431.721853
2602872.137313,   -5935027.081607,    2279638.184882
2605670.177361,   -5936404.948177,    2272841.835827
2608464.825546,   -5937775.951562,    2266042.683058
2611256.079431,   -5939140.089551,    2259240.734947
2614043.936581,   -5940497.359943,    2252435.999873
2616828.394569,   -5941847.760545,    2245628.486216
2619609.450971,   -5943191.289171,    2238818.202359
2622387.085927,   -5944527.951338,    2232005.156692
2625161.331899,   -5945857.729497,    2225189.357605
2627932.169039,   -5947180.629173,    2218370.813493
2630699.594941,   -5948496.648213,    2211549.532755
2633463.607205,   -5949805.784473,    2204725.523791
2636224.203433,   -5951108.035815,    2197898.795008
2638981.381231,   -5952403.400111,    2191069.354815
2641735.120746,   -5953691.882991,    2184237.211622
2644485.454524,   -5954973.466850,    2177402.373847
2647232.362723,   -5956248.157328,    2170564.849907
2649975.842967,   -5957515.952326,    2163724.648226
2652715.892887,   -5958776.849759,    2156881.777229
2655452.510118,   -5960030.847546,    2150036.245346
2658185.692298,   -5961277.943617,    2143188.061009
2660915.437070,   -5962518.135907,    2136337.232655
2663641.724586,   -5963751.430176,    2129483.768722
2666364.587488,   -5964977.808757,    2122627.677653
2669084.005940,   -5966197.277417,    2115768.967895
2671799.977604,   -5967409.834125,    2108907.647898
2674512.500145,   -5968615.476860,    2102043.726112
2677221.571235,   -5969814.203607,    2095177.210996
2679927.188547,   -5971006.012360,    2088308.111008
2682629.332241,   -5972190.908991,    2081436.434611
2685328.035039,   -5973368.875780,    2074562.190271
2688023.277113,   -5974539.918605,    2067685.386456
2690715.056155,   -5975704.035495,    2060806.031641
2693403.369864,   -5976861.224485,    2053924.134300
2696088.215941,   -5978011.483617,    2047039.702912
2698769.592093,   -5979154.810944,    2040152.745959
2701447.496032,   -5980291.204524,    2033263.271928
2704121.907925,   -5981420.670359,    2026371.289306
2706792.860586,   -5982543.190667,    2019476.806586
2709460.334195,   -5983658.771457,    2012579.832262
2712124.326481,   -5984767.410823,    2005680.374833
2714784.835178,   -5985869.106864,    1998778.442800
2717441.858025,   -5986963.857689,    1991874.044668
2720095.392765,   -5988051.661418,    1984967.188943
2722745.419575,   -5989132.524162,    1978057.884138
2725391.971345,   -5990206.428087,    1971146.138766
2728035.028265,   -5991273.379316,    1964231.961344
2730674.588096,   -5992333.375999,    1957315.360392
2733310.648604,   -5993386.416295,    1950396.344433
2735943.207559,   -5994432.498370,    1943474.921994
