12241208.936800,   13446195.478378,    19611983.110386
21273756.688408,   16128913.377480,    3114064.595075
-20006022.697094,   -5943163.648007,    -16980403.008882
5976644.767198,   13814289.034884,    -22064140.916923
14266579.608969,   4742254.133455,    21819108.202535
-16482070.787345,   3399492.063319,    -20567187.749504
-11919710.634535,   -9965012.396365,    21315109.273723
-14768498.259517,   11903358.113721,    -18534352.899307
-15208431.237479,   12715171.736903,    -17677098.371566
22815399.109057,   3427908.886720,    13212060.500878
2682806.104238,   -16375609.542653,    20789708.443081
1059063.291157,   23606636.192220,    -11880675.688520
11791139.902827,   -14917381.996444,    18219571.044852
-9637353.179015,   -20373547.909088,    14684111.435442
-11659861.082787,   21285840.281384,    -10355972.396423
21184269.048023,   16400512.909576,    -106137.282729
19017947.495460,   -13950068.417133,    12636996.903738
25415633.089707,   -5966148.679805,    4890085.384637
-3962646.687723,   26108049.135761,    567271.075316
-25773728.786967,   4047630.696131,    5049647.598149
-18095504.452984,   15813197.167435,    11220963.488052
-4882220.222833,   -24093087.039399,    -9970571.643115
11304347.642545,   18313279.074552,    15874570.875512
13238869.087084,   -18003176.881950,    -14358042.381467
-3793169.123751,   15754874.960674,    20879004.366731
-21258293.754278,   -16041438.544760,    -2998953.452015
13090860.024606,   10744718.881062,    20408309.367169
-2567984.669739,   -14981721.233886,    -21908828.103351
14709166.921742,   -7953465.509869,    -20629536.100231
-15093873.536038,   -210024.861469,    21585021.871864
19011016.247552,   5216589.014030,    17829942.581664
-14242943.371493,   -9326502.489532,    -20808483.855900
22825807.005728,   4052480.918872,    -13052495.435897
8261456.200154,   -12242543.742313,    22140592.697004
-21641778.158828,   -1431144.343261,    -15375452.732401
23824518.669680,   -4576040.973569,    10776426.188851
11298864.062980,   10669452.093785,    -21570658.980380
-15217420.111485,   4642888.217437,    -21297308.570159
-5091286.886801,   -17959042.861792,    19541917.697281
-9955091.246345,   -17549694.538187,    17104714.402787
-14821051.730088,   5654711.177366,    -21316831.838889
20572229.847081,   10973093.956903,    -12836667.225125
17279878.845220,   -16131421.142770,    11728675.044685
-2709165.381430,   17190880.942671,    -20113769.263591
-11802077.962217,   16141894.741575,    -17232455.665901
21938236.847048,   -14468698.941902,    4257798.743809
18874258.066867,   16023485.297076,    -9466523.382389
-4156636.742050,   -25975709.053794,    -3015522.386759
-466800.812234,   26292171.395723,    -835497.730651
-20744649.839438,   16231646.746418,    2691829.386148
-19014236.749670,   -15815105.340479,    -10434572.362030
-5267199.606556,   23358279.521002,    11149265.379331
10831858.370139,   22737771.940091,    8903483.463645
3547120.940472,   -17326425.896006,    -19911137.548944
13409791.542492,   -11434102.279900,    -19879956.482196
-9344640.264715,   -13155725.525364,    -21432237.837168
20065537.104424,   -4244388.795505,    -16947625.475804
12743390.373653,   17208348.544990,    15703432.242218
-11496181.474528,   11182523.826756,    21159293.565291
-24425007.754887,   -3473294.327804,    -9921492.569749
12858670.212433,   9136593.788417,    21380803.617160
-16411051.206837,   -1397552.985112,    -20929117.662188
-15376306.054517,   -584578.096960,    -21672309.485225
-20406991.642811,   453153.120697,    16973187.645277
25581339.410783,   6393591.630731,    -4577863.268286
20104278.345777,   -1157227.215862,    17268230.136465
-12644279.592941,   10430312.703274,    -20728972.137489
15652759.730636,   11958875.641900,    -18110964.010496
4817467.653136,   15183263.191625,    -21198613.294763
15590723.251591,   -8545527.580648,    19815492.359197
14973392.469595,   15211508.147258,    -15355747.169861
-15406169.015124,   -10629900.838761,    18691290.785982
2322690.606635,   -15373903.531389,    22193360.577463
-8100297.760964,   20488074.722691,    -14721996.903368
-20995832.460965,   15565319.031456,    -4080848.416451
-9393839.218463,   -23665764.992757,    7587663.979807
-3123383.799060,   -25570368.891880,    5916071.527673
10465900.887698,   24445886.400292,    2041543.839544
20371229.232052,   -16942711.745301,    496813.305619
-1446476.871904,   24784200.761313,    8513810.997384
12985907.582447,   20984036.386832,    9883732.723662
-7338199.672166,   18115257.518785,    17811158.186276
9158720.697462,   -20485869.485325,    -14245259.120235
21386132.080575,   -12793604.879284,    -8750657.509953
7864191.289330,   13481652.324347,    21489954.600023
-4199761.264563,   -18454017.425930,    -18854719.786467
-17775177.223334,   8747485.488945,    17828516.877276
-26105185.051686,   -4789036.512490,    -1664022.588550
-12987798.308706,   -15111382.764543,    -17983610.595103
16497142.178495,   2981465.825574,    20544431.919826
-18597079.325655,   -7854828.402641,    -17445034.187111
-17043783.841590,   -7608034.485051,    -18932573.435558
20712519.740338,   -6926711.824044,    15219756.869310
-15140672.441116,   -4508050.343504,    21315611.014835
15507977.131238,   -1421089.624734,    -21528727.378137
-14849451.246869,   3061569.779440,    -21711540.193296
8957052.931041,   -14241202.969181,    21220361.286138
7923858.648565,   14473377.657830,    -21245159.629502
7477006.644340,   14582578.891657,    -20266286.957429
-19695863.110050,   12845554.445597,    -12082061.687963
-16718902.107783,   -16729201.693682,    12099732.565584
-1418510.132788,   -23136128.936107,    12653146.261233
